txn_id,account_id,counterparty_id,amount,timestamp,merchant_category,device_id,ip_region,account_open_date
TXN-002969,AC-0220,MR-8668,83.16,2026-01-07 20:43:27,food,DEV-0280,us-east,2026-12-08
TXN-001942,AC-0149,MR-3514,19.16,2026-03-06 05:44:34,retail,DEV-0096,us-west,2027-10-14
TXN-002311,AC-0173,MR-1775,46.56,2026-01-01 04:49:27,retail,DEV-0244,us-east,2027-12-12
TXN-002068,AC-0158,MR-1853,92.84,2026-03-06 19:38:46,utilities,DEV-0242,us-east,2027-08-12
TXN-002081,AC-0159,MR-1592,96.54,2026-03-27 01:58:56,retail,DEV-0069,us-west,2026-11-07
TXN-003083,AC-0229,MR-3001,39.76,2026-02-07 15:12:34,food,DEV-0026,us-east,2026-07-08
TXN-001386,AC-0112,MR-8141,70.2,2026-01-18 05:56:27,food,DEV-0230,us-east,2026-11-17
TXN-002728,AC-0203,MR-9791,77.58,2026-01-19 09:31:11,entertainment,DEV-0274,us-west,2027-11-09
TXN-001400,AC-0114,MR-5533,36.34,2026-02-28 15:13:57,travel,DEV-0083,us-east,2026-12-19
TXN-001196,AC-0097,MR-5597,19.26,2026-02-04 22:51:41,food,DEV-0270,us-west,2026-04-28
TXN-004089,AC-0294,MR-5722,115.86,2026-01-12 05:33:37,travel,DEV-0024,us-east,2026-03-28
TXN-002723,AC-0203,MR-6421,34.0,2026-02-27 05:38:30,travel,DEV-0274,us-west,2027-11-09
TXN-001799,AC-0138,MR-1794,87.74,2026-01-24 08:47:01,retail,DEV-0198,us-west,2026-05-28
TXN-001910,AC-0146,MR-9719,91.17,2026-01-16 20:18:40,entertainment,DEV-0177,us-east,2026-04-20
TXN-001476,AC-0120,MR-5722,26.86,2026-03-20 17:19:26,retail,DEV-0044,us-west,2027-03-21
TXN-002288,AC-0171,MR-1042,39.05,2026-02-19 14:23:29,travel,DEV-0270,us-west,2026-05-22
TXN-003805,AC-0274,MR-2277,11.79,2026-01-14 23:35:30,utilities,DEV-0143,us-east,2026-03-19
TXN-002529,AC-0188,MR-8225,103.33,2026-01-30 10:35:05,utilities,DEV-0073,us-west,2026-04-11
TXN-002259,AC-0168,MR-6474,95.88,2026-01-14 01:06:38,food,DEV-0251,us-west,2027-03-07
TXN-002684,AC-0200,MR-1038,71.36,2026-02-05 13:36:58,travel,DEV-0106,us-east,2027-05-05
TXN-001287,AC-0104,MR-6643,32.92,2026-02-18 05:23:20,retail,DEV-0232,us-east,2027-06-18
TXN-000350,AC-0036,MR-7534,59.37,2026-03-26 13:19:49,retail,DEV-0110,us-west,2026-04-22
TXN-003347,AC-0247,MR-9878,45.41,2026-03-16 23:58:36,food,DEV-0230,us-east,2027-12-04
TXN-001682,AC-0133,MR-7715,105.72,2026-01-22 14:37:22,retail,DEV-0173,us-east,2026-09-19
TXN-003939,AC-0284,MR-1325,39.97,2026-03-17 07:23:32,retail,DEV-0032,us-west,2027-11-10
TXN-003768,AC-0272,MR-9026,45.38,2026-02-13 22:15:07,retail,DEV-0015,us-east,2026-07-17
TXN-001672,AC-0131,MR-3479,22.93,2026-03-26 18:06:21,travel,DEV-0029,us-east,2027-09-26
TXN-001180,AC-0096,MR-2772,21.03,2026-02-13 22:04:55,travel,DEV-0291,us-east,2026-03-11
TXN-002989,AC-0221,MR-2675,39.24,2026-03-30 16:00:46,food,DEV-0106,us-east,2026-10-17
TXN-003423,AC-0252,MR-1417,25.55,2026-01-27 18:12:07,utilities,DEV-0227,us-east,2026-06-03
TXN-002580,AC-0192,MR-5808,11.5,2026-01-27 12:46:56,utilities,DEV-0235,us-east,2026-04-11
TXN-001917,AC-0147,MR-1988,17.49,2026-01-01 21:35:16,utilities,DEV-0116,us-east,2026-10-22
TXN-001358,AC-0109,MR-9758,58.71,2026-01-29 18:12:06,travel,DEV-0217,us-west,2026-01-26
TXN-001826,AC-0140,MR-7748,49.8,2026-01-08 17:03:40,entertainment,DEV-0260,us-west,2026-09-16
TXN-000787,AC-0063,MR-5126,119.49,2026-01-02 09:45:20,utilities,DEV-0015,us-east,2026-07-22
TXN-003900,AC-0281,MR-5834,8.21,2026-03-06 06:38:43,entertainment,DEV-0151,us-west,2026-10-28
TXN-000141,AC-0018,MR-9293,667.44,2026-03-01 17:45:01,entertainment,DEV-0127,eu-west,2026-12-14
TXN-000789,AC-0064,MR-3354,103.78,2026-01-11 21:12:37,entertainment,DEV-0242,us-east,2027-04-24
TXN-000324,AC-0033,MR-9840,40.01,2026-02-19 04:59:26,travel,DEV-0131,us-east,2026-11-11
TXN-002925,AC-0218,MR-1349,28.64,2026-01-23 23:19:09,entertainment,DEV-0092,us-east,2027-04-12
TXN-000715,AC-0058,MR-8438,49.24,2026-01-17 01:59:18,travel,DEV-0207,us-west,2027-06-13
TXN-003498,AC-0256,MR-5704,14.82,2026-01-12 05:14:31,entertainment,DEV-0236,us-west,2026-02-18
TXN-004005,AC-0288,MR-9923,48.28,2026-01-11 22:40:08,utilities,DEV-0294,us-west,2027-03-10
TXN-003390,AC-0250,MR-8535,45.42,2026-03-11 19:23:02,utilities,DEV-0177,us-west,2027-08-27
TXN-003660,AC-0264,MR-3496,101.43,2026-03-19 13:38:04,retail,DEV-0259,us-east,2026-09-03
TXN-003257,AC-0241,MR-4743,85.8,2026-02-08 02:05:26,entertainment,DEV-0038,us-west,2027-12-15
TXN-000407,AC-0039,MR-7790,65.02,2026-01-29 00:18:18,food,DEV-0142,us-west,2027-10-01
TXN-002399,AC-0178,MR-7811,85.43,2026-02-20 13:17:29,utilities,DEV-0182,us-east,2027-11-17
TXN-001005,AC-0081,MR-3964,8.78,2026-01-11 07:59:17,travel,DEV-0112,us-west,2026-05-18
TXN-000891,AC-0071,AC-0069,150.12,2026-03-14 12:34:30,transfer,DEV-0093,us-east,2026-04-17
TXN-003017,AC-0223,MR-4579,23.06,2026-02-01 00:03:14,retail,DEV-0163,us-west,2027-07-29
TXN-002801,AC-0209,MR-9377,57.05,2026-02-17 06:13:39,travel,DEV-0227,us-east,2026-07-31
TXN-003263,AC-0242,MR-2643,113.92,2026-03-08 16:54:09,retail,DEV-0223,us-east,2026-05-26
TXN-003780,AC-0273,MR-7853,85.96,2026-01-02 10:17:45,utilities,DEV-0049,us-west,2027-01-06
TXN-000304,AC-0032,MR-4671,83.5,2026-01-14 07:03:47,utilities,DEV-0134,us-east,2027-02-26
TXN-003539,AC-0258,MR-2724,30.7,2026-02-03 08:14:38,travel,DEV-0215,us-west,2027-11-03
TXN-002708,AC-0201,MR-2242,62.08,2026-01-19 08:20:38,entertainment,DEV-0031,us-west,2027-11-14
TXN-000665,AC-0056,MR-1404,66.16,2026-01-28 23:56:46,food,DEV-0109,us-west,2026-09-05
TXN-001178,AC-0096,MR-5481,114.69,2026-01-13 21:40:57,utilities,DEV-0291,us-east,2026-03-11
TXN-001948,AC-0150,MR-8551,56.69,2026-02-05 00:39:29,utilities,DEV-0055,us-west,2026-02-28
TXN-003266,AC-0242,MR-7494,13.88,2026-03-03 16:02:06,food,DEV-0223,us-east,2026-05-26
TXN-003187,AC-0236,MR-1917,87.47,2026-01-03 06:50:12,entertainment,DEV-0038,us-west,2026-06-23
TXN-000962,AC-0076,MR-2755,79.51,2026-02-04 12:52:56,travel,DEV-0204,us-west,2027-07-09
TXN-002010,AC-0154,MR-9149,86.45,2026-02-13 23:20:36,food,DEV-0282,us-west,2027-05-16
TXN-002370,AC-0176,MR-4729,42.72,2026-03-23 23:00:07,utilities,DEV-0044,us-west,2027-09-11
TXN-003098,AC-0230,MR-9614,37.44,2026-02-27 18:16:56,travel,DEV-0211,us-west,2026-08-09
TXN-000305,AC-0032,MR-3388,27.95,2026-03-18 10:47:14,entertainment,DEV-0134,us-east,2027-02-26
TXN-003642,AC-0263,MR-3679,69.92,2026-02-08 02:05:59,retail,DEV-0267,us-west,2026-11-15
TXN-003931,AC-0283,MR-7095,78.31,2026-01-23 03:31:43,travel,DEV-0196,us-east,2027-09-08
TXN-000917,AC-0072,MR-4352,31.46,2026-03-29 16:44:19,retail,DEV-0239,us-west,2026-12-09
TXN-003625,AC-0262,MR-1585,87.67,2026-03-04 02:10:36,entertainment,DEV-0272,us-east,2026-03-25
TXN-001625,AC-0129,MR-8823,27.32,2026-03-20 06:03:10,food,DEV-0261,us-east,2026-09-09
TXN-002729,AC-0203,MR-8749,70.6,2026-01-17 13:38:34,food,DEV-0274,us-west,2027-11-09
TXN-000822,AC-0067,MR-9881,24.07,2026-03-14 22:47:23,utilities,DEV-0163,us-west,2027-11-24
TXN-002356,AC-0175,MR-2821,73.11,2026-02-18 00:41:02,utilities,DEV-0257,us-west,2026-10-17
TXN-001355,AC-0109,MR-6791,79.95,2026-03-04 07:02:02,travel,DEV-0217,us-west,2026-01-26
TXN-003508,AC-0256,MR-9554,28.22,2026-02-18 17:23:59,travel,DEV-0236,us-west,2026-02-18
TXN-003561,AC-0259,MR-8069,73.64,2026-03-03 07:39:37,travel,DEV-0172,us-east,2026-01-14
TXN-001001,AC-0080,MR-5055,45.41,2026-02-16 16:41:23,retail,DEV-0213,us-east,2026-03-12
TXN-000019,AC-0009,AC-0007,529.96,2026-02-09 03:00:00,transfer,DEV-0053,us-east,2026-02-03
TXN-001638,AC-0129,MR-7380,79.95,2026-02-25 19:32:27,retail,DEV-0261,us-east,2026-09-09
TXN-001668,AC-0131,MR-8435,92.79,2026-01-06 17:27:38,retail,DEV-0029,us-east,2027-09-26
TXN-000494,AC-0044,MR-3621,86.44,2026-01-16 14:11:08,retail,DEV-0127,us-east,2026-09-11
TXN-003393,AC-0250,MR-9013,9.47,2026-01-05 07:44:10,travel,DEV-0177,us-west,2027-08-27
TXN-002750,AC-0204,MR-2303,87.01,2026-01-06 15:42:15,travel,DEV-0024,us-east,2027-11-10
TXN-000688,AC-0057,MR-8851,18.11,2026-03-24 17:41:39,entertainment,DEV-0145,us-west,2026-05-02
TXN-002660,AC-0199,MR-5852,118.25,2026-01-11 01:28:49,travel,DEV-0022,us-west,2027-10-23
TXN-001609,AC-0128,MR-5089,66.78,2026-02-11 15:49:49,utilities,DEV-0063,us-east,2026-03-24
TXN-002904,AC-0216,MR-9550,17.26,2026-02-13 00:58:43,utilities,DEV-0296,us-east,2026-07-27
TXN-002597,AC-0194,MR-3831,38.22,2026-03-22 03:46:41,food,DEV-0161,us-east,2027-10-12
TXN-001010,AC-0081,MR-6367,79.45,2026-01-13 00:28:06,travel,DEV-0112,us-west,2026-05-18
TXN-004048,AC-0291,MR-7817,96.31,2026-02-16 06:49:14,food,DEV-0229,us-west,2027-05-28
TXN-003961,AC-0285,MR-5248,43.35,2026-03-03 09:40:13,utilities,DEV-0214,us-west,2027-03-03
TXN-001678,AC-0132,MR-7836,21.43,2026-02-13 21:29:42,entertainment,DEV-0048,us-east,2026-06-18
TXN-002000,AC-0153,MR-4240,59.93,2026-03-14 17:19:54,food,DEV-0155,us-east,2026-10-12
TXN-001311,AC-0106,MR-9140,48.86,2026-02-13 13:16:16,food,DEV-0089,us-east,2027-05-09
TXN-001988,AC-0153,MR-2934,14.8,2026-01-29 21:40:48,retail,DEV-0155,us-east,2026-10-12
TXN-002863,AC-0214,MR-7794,100.68,2026-03-14 11:13:22,travel,DEV-0201,us-east,2027-09-06
TXN-000345,AC-0035,MR-8445,111.24,2026-02-08 23:32:44,travel,DEV-0001,us-west,2026-05-01
TXN-002930,AC-0218,MR-8225,90.05,2026-03-06 11:16:13,food,DEV-0092,us-east,2027-04-12
TXN-000987,AC-0079,MR-2440,78.45,2026-02-25 22:25:33,food,DEV-0060,us-east,2026-01-26
TXN-003224,AC-0238,MR-2669,28.43,2026-01-06 13:32:36,travel,DEV-0290,us-east,2027-08-23
TXN-003202,AC-0237,MR-2055,75.24,2026-01-02 11:36:41,food,DEV-0183,us-east,2026-08-02
TXN-002197,AC-0165,MR-1149,94.54,2026-01-06 19:14:02,food,DEV-0287,us-east,2027-04-09
TXN-001143,AC-0092,MR-1635,115.3,2026-02-15 05:49:23,retail,DEV-0054,us-east,2027-08-14
TXN-001199,AC-0097,MR-7755,34.88,2026-01-22 11:49:18,food,DEV-0270,us-west,2026-04-28
TXN-000086,AC-0014,MR-6965,614.58,2026-03-24 07:23:26,entertainment,DEV-0186,eu-west,2027-03-01
TXN-001519,AC-0122,MR-3823,74.97,2026-03-02 15:55:14,food,DEV-0104,us-east,2027-12-19
TXN-002973,AC-0220,MR-7658,34.33,2026-02-16 10:26:26,travel,DEV-0280,us-east,2026-12-08
TXN-001382,AC-0111,MR-7016,94.21,2026-03-28 23:57:10,utilities,DEV-0068,us-west,2026-04-24
TXN-003407,AC-0251,MR-8177,91.02,2026-03-05 17:54:20,travel,DEV-0244,us-west,2027-04-03
TXN-001015,AC-0082,MR-6057,68.13,2026-03-26 01:30:55,utilities,DEV-0142,us-east,2027-10-31
TXN-000129,AC-0017,MR-9571,552.84,2026-01-09 11:07:28,entertainment,DEV-0138,us-east,2027-11-24
TXN-001365,AC-0110,MR-2545,30.41,2026-01-18 20:37:26,entertainment,DEV-0071,us-east,2027-10-19
TXN-002589,AC-0193,AC-0244,103.23,2026-02-18 18:07:06,transfer,DEV-0059,us-west,2026-01-24
TXN-003064,AC-0227,MR-8904,21.36,2026-03-01 14:22:15,travel,DEV-0102,us-west,2027-09-12
TXN-000892,AC-0071,MR-9878,37.61,2026-02-07 05:26:25,utilities,DEV-0093,us-east,2026-04-17
TXN-003346,AC-0247,MR-4840,79.94,2026-02-24 15:41:32,food,DEV-0230,us-east,2027-12-04
TXN-001360,AC-0109,MR-2224,29.77,2026-03-25 12:52:20,food,DEV-0217,us-west,2026-01-26
TXN-000308,AC-0032,MR-8904,89.08,2026-03-11 16:24:10,utilities,DEV-0134,us-east,2027-02-26
TXN-004034,AC-0290,MR-7693,62.3,2026-02-25 13:28:59,entertainment,DEV-0021,us-west,2027-08-28
TXN-001318,AC-0106,MR-2489,109.15,2026-01-25 19:07:29,food,DEV-0089,us-east,2027-05-09
TXN-004050,AC-0291,MR-3411,81.13,2026-03-07 09:46:59,utilities,DEV-0229,us-west,2027-05-28
TXN-003116,AC-0231,MR-9054,48.4,2026-01-06 09:01:50,retail,DEV-0290,us-west,2026-06-22
TXN-001209,AC-0097,MR-9387,47.49,2026-01-25 09:41:46,utilities,DEV-0270,us-west,2026-04-28
TXN-003501,AC-0256,MR-7171,58.91,2026-02-10 19:59:41,entertainment,DEV-0236,us-west,2026-02-18
TXN-003166,AC-0235,MR-3528,54.63,2026-02-07 04:28:58,retail,DEV-0104,us-east,2026-10-22
TXN-002177,AC-0164,AC-0097,482.69,2026-02-15 04:01:47,transfer,DEV-0069,us-west,2026-05-04
TXN-001240,AC-0099,MR-1937,14.29,2026-03-06 09:46:36,entertainment,DEV-0294,us-west,2027-02-13
TXN-000276,AC-0030,MR-5405,54.6,2026-03-11 11:19:16,travel,DEV-0236,us-west,2027-09-22
TXN-000490,AC-0044,MR-7628,20.08,2026-01-18 16:10:28,food,DEV-0127,us-east,2026-09-11
TXN-004080,AC-0293,MR-6204,57.86,2026-02-26 14:18:10,retail,DEV-0209,us-west,2026-10-31
TXN-001230,AC-0099,MR-5839,5.73,2026-03-22 18:50:18,entertainment,DEV-0294,us-west,2027-02-13
TXN-003595,AC-0261,MR-8821,90.94,2026-03-27 03:53:47,food,DEV-0141,us-east,2026-08-25
TXN-002882,AC-0215,MR-7348,52.45,2026-03-16 17:06:35,travel,DEV-0029,us-west,2026-05-05
TXN-002858,AC-0213,MR-9787,76.34,2026-01-16 23:44:21,food,DEV-0043,us-east,2027-04-21
TXN-002997,AC-0222,MR-2235,86.08,2026-01-23 07:50:50,retail,DEV-0049,us-east,2026-09-29
TXN-001059,AC-0086,MR-5020,42.95,2026-02-11 21:57:13,utilities,DEV-0059,us-east,2027-01-21
TXN-002167,AC-0164,MR-5229,62.68,2026-03-07 04:23:47,retail,DEV-0069,us-west,2026-05-04
TXN-000282,AC-0030,AC-0278,99.78,2026-02-25 04:38:19,transfer,DEV-0236,us-west,2027-09-22
TXN-002549,AC-0190,MR-9705,73.54,2026-01-07 00:17:38,utilities,DEV-0265,us-east,2027-03-04
TXN-001317,AC-0106,MR-6342,80.73,2026-03-30 06:41:18,entertainment,DEV-0089,us-east,2027-05-09
TXN-000969,AC-0077,MR-1674,36.54,2026-03-14 06:09:16,retail,DEV-0196,us-west,2027-03-22
TXN-003298,AC-0244,MR-1949,95.83,2026-03-13 20:33:34,travel,DEV-0103,us-east,2026-08-09
TXN-002697,AC-0201,MR-4721,68.58,2026-01-19 19:04:26,utilities,DEV-0031,us-west,2027-11-14
TXN-002513,AC-0186,MR-6317,60.25,2026-03-09 22:10:07,food,DEV-0298,us-east,2026-12-30
TXN-000620,AC-0053,MR-3809,25.1,2026-01-20 13:01:19,retail,DEV-0092,us-west,2027-01-17
TXN-002303,AC-0172,MR-4591,93.36,2026-01-18 23:26:53,entertainment,DEV-0116,us-west,2027-06-01
TXN-001743,AC-0136,AC-0137,477.52,2026-02-13 00:14:55,transfer,DEV-0082,us-west,2027-01-26
TXN-003560,AC-0259,MR-3592,89.3,2026-01-20 04:26:33,entertainment,DEV-0172,us-east,2026-01-14
TXN-001848,AC-0142,MR-9483,78.53,2026-02-16 06:49:46,food,DEV-0195,us-east,2027-06-30
TXN-001580,AC-0126,MR-2318,23.79,2026-01-21 03:48:57,travel,DEV-0082,us-east,2027-06-13
TXN-001656,AC-0130,MR-5941,71.48,2026-03-09 03:27:54,utilities,DEV-0246,us-west,2027-02-02
TXN-002021,AC-0154,MR-7813,86.09,2026-03-28 05:23:10,retail,DEV-0282,us-west,2027-05-16
TXN-001957,AC-0150,MR-2678,36.16,2026-03-11 04:30:39,retail,DEV-0055,us-west,2026-02-28
TXN-001308,AC-0105,MR-3772,71.22,2026-02-20 11:52:55,retail,DEV-0231,us-east,2026-09-20
TXN-002004,AC-0153,MR-7746,37.23,2026-02-22 21:59:55,food,DEV-0155,us-east,2026-10-12
TXN-000576,AC-0050,MR-3133,59.34,2026-02-14 10:16:43,utilities,DEV-0252,us-west,2027-02-09
TXN-001707,AC-0134,MR-9422,74.19,2026-01-03 17:30:16,travel,DEV-0081,us-west,2027-04-15
TXN-002667,AC-0199,MR-2749,16.77,2026-03-19 15:44:13,travel,DEV-0022,us-west,2027-10-23
TXN-002476,AC-0183,MR-6940,66.68,2026-01-05 12:04:10,retail,DEV-0093,us-east,2027-06-29
TXN-003209,AC-0238,MR-5716,79.65,2026-01-07 19:47:17,travel,DEV-0290,us-east,2027-08-23
TXN-000862,AC-0070,MR-7153,47.75,2026-01-05 01:32:04,retail,DEV-0051,us-east,2027-11-10
TXN-001802,AC-0138,MR-2753,95.65,2026-01-14 05:39:14,utilities,DEV-0198,us-west,2026-05-28
TXN-001629,AC-0129,MR-5895,42.3,2026-03-05 19:25:24,travel,DEV-0261,us-east,2026-09-09
TXN-001994,AC-0153,MR-1978,97.21,2026-03-25 10:05:49,entertainment,DEV-0155,us-east,2026-10-12
TXN-000270,AC-0029,MR-4896,9.72,2026-01-22 21:35:53,retail,DEV-0211,us-east,2027-10-21
TXN-000630,AC-0054,MR-2374,10.45,2026-01-26 12:09:51,retail,DEV-0130,us-west,2027-10-09
TXN-000301,AC-0032,MR-3408,118.09,2026-02-07 07:33:56,utilities,DEV-0134,us-east,2027-02-26
TXN-003902,AC-0281,MR-2516,41.29,2026-01-01 08:30:31,entertainment,DEV-0151,us-west,2026-10-28
TXN-001448,AC-0118,MR-3257,88.3,2026-02-26 05:14:37,travel,DEV-0271,us-west,2027-09-23
TXN-001473,AC-0119,MR-3935,55.01,2026-01-29 16:01:06,food,DEV-0295,us-east,2026-03-17
TXN-002047,AC-0156,MR-8041,39.91,2026-02-17 03:42:57,retail,DEV-0251,us-east,2027-12-17
TXN-003067,AC-0227,MR-5109,25.24,2026-02-24 16:57:22,retail,DEV-0102,us-west,2027-09-12
TXN-002726,AC-0203,MR-9520,23.49,2026-01-07 20:12:12,travel,DEV-0274,us-west,2027-11-09
TXN-002114,AC-0161,MR-8082,37.2,2026-02-05 19:45:18,retail,DEV-0023,us-west,2027-08-29
TXN-003196,AC-0237,MR-1646,71.75,2026-02-15 05:10:38,food,DEV-0183,us-east,2026-08-02
TXN-004104,AC-0295,MR-3812,45.07,2026-01-01 02:48:50,travel,DEV-0201,us-west,2026-05-22
TXN-003774,AC-0272,MR-2616,82.35,2026-02-28 02:32:02,entertainment,DEV-0015,us-east,2026-07-17
TXN-003419,AC-0251,MR-8855,43.21,2026-03-10 22:45:42,utilities,DEV-0244,us-west,2027-04-03
TXN-002009,AC-0154,MR-1176,69.8,2026-01-07 00:55:30,entertainment,DEV-0282,us-west,2027-05-16
TXN-000504,AC-0044,MR-7867,104.72,2026-03-30 21:30:00,food,DEV-0127,us-east,2026-09-11
TXN-004132,AC-0296,MR-7042,111.25,2026-03-27 02:16:48,entertainment,DEV-0177,us-east,2027-04-25
TXN-002990,AC-0221,MR-5448,109.98,2026-03-23 16:46:36,entertainment,DEV-0106,us-east,2026-10-17
TXN-000381,AC-0038,MR-7397,25.28,2026-02-07 16:35:10,food,DEV-0091,us-west,2027-10-03
TXN-004012,AC-0288,MR-4196,17.41,2026-01-31 06:11:01,travel,DEV-0294,us-west,2027-03-10
TXN-001526,AC-0123,MR-3205,56.6,2026-02-03 09:14:33,utilities,DEV-0170,us-west,2027-09-01
TXN-002299,AC-0172,MR-4555,78.25,2026-01-14 08:27:02,retail,DEV-0116,us-west,2027-06-01
TXN-000375,AC-0037,MR-4293,43.65,2026-03-12 23:28:59,retail,DEV-0197,us-west,2027-06-28
TXN-004084,AC-0293,MR-1576,44.33,2026-02-08 01:12:25,entertainment,DEV-0209,us-west,2026-10-31
TXN-004161,AC-0298,MR-6701,38.18,2026-03-14 18:01:05,travel,DEV-0157,us-east,2026-07-22
TXN-000940,AC-0074,MR-3296,77.73,2026-01-15 04:40:37,utilities,DEV-0181,us-east,2026-06-18
TXN-004127,AC-0296,MR-1367,106.62,2026-03-21 09:28:17,entertainment,DEV-0177,us-east,2027-04-25
TXN-002986,AC-0221,MR-7526,35.37,2026-02-24 21:00:31,travel,DEV-0106,us-east,2026-10-17
TXN-002148,AC-0163,MR-6393,87.28,2026-01-12 22:39:47,entertainment,DEV-0025,us-west,2027-03-17
TXN-002719,AC-0203,MR-6173,16.16,2026-01-02 17:22:20,food,DEV-0274,us-west,2027-11-09
TXN-002069,AC-0158,MR-2888,89.49,2026-03-30 22:25:08,utilities,DEV-0242,us-east,2027-08-12
TXN-000530,AC-0046,MR-9167,34.29,2026-01-13 00:26:28,utilities,DEV-0190,us-east,2026-09-29
TXN-002659,AC-0199,MR-4222,108.5,2026-02-04 21:12:22,travel,DEV-0022,us-west,2027-10-23
TXN-000637,AC-0054,MR-7641,95.02,2026-03-25 20:58:31,retail,DEV-0130,us-west,2027-10-09
TXN-001270,AC-0102,MR-8285,66.3,2026-03-03 05:41:59,food,DEV-0238,us-west,2027-05-27
TXN-000186,AC-0022,MR-4678,77.07,2026-01-04 05:01:25,utilities,DEV-0109,eu-west,2027-03-25
TXN-004133,AC-0296,MR-2235,77.83,2026-02-19 04:03:55,retail,DEV-0177,us-east,2027-04-25
TXN-002261,AC-0169,MR-4707,74.42,2026-01-31 00:59:55,utilities,DEV-0005,us-east,2026-06-01
TXN-002464,AC-0183,MR-8125,39.5,2026-03-19 20:05:49,utilities,DEV-0093,us-east,2027-06-29
TXN-001798,AC-0138,MR-4343,98.31,2026-02-28 18:58:22,retail,DEV-0198,us-west,2026-05-28
TXN-001442,AC-0117,MR-5190,98.71,2026-03-08 15:29:40,retail,DEV-0241,us-west,2027-10-13
TXN-001536,AC-0124,MR-2812,12.15,2026-01-23 23:20:51,utilities,DEV-0096,us-west,2026-01-14
TXN-001274,AC-0103,MR-6646,99.27,2026-01-01 06:32:18,travel,DEV-0035,us-west,2026-05-12
TXN-000608,AC-0052,MR-7401,75.2,2026-03-11 02:55:15,travel,DEV-0275,us-east,2026-09-01
TXN-001713,AC-0134,MR-2842,30.7,2026-03-11 21:12:01,utilities,DEV-0081,us-west,2027-04-15
TXN-003946,AC-0284,MR-7480,92.56,2026-01-19 12:35:14,food,DEV-0032,us-west,2027-11-10
TXN-000956,AC-0075,MR-1689,86.74,2026-03-29 15:04:25,food,DEV-0090,us-east,2027-07-11
TXN-002770,AC-0207,MR-5118,82.44,2026-03-18 06:12:15,food,DEV-0005,us-west,2026-04-17
TXN-002410,AC-0179,MR-9108,117.86,2026-01-11 15:31:50,travel,DEV-0287,us-east,2026-02-28
TXN-003947,AC-0284,MR-3816,61.58,2026-02-13 08:48:02,entertainment,DEV-0032,us-west,2027-11-10
TXN-002072,AC-0158,MR-9589,56.67,2026-02-20 19:03:49,entertainment,DEV-0242,us-east,2027-08-12
TXN-003647,AC-0263,AC-0102,395.16,2026-01-09 22:04:12,transfer,DEV-0267,us-west,2026-11-15
TXN-001978,AC-0152,MR-5408,6.72,2026-03-18 15:36:46,retail,DEV-0219,us-west,2027-03-01
TXN-000159,AC-0019,MR-6609,760.05,2026-03-21 20:03:48,travel,DEV-0261,us-west,2027-11-15
TXN-001749,AC-0136,MR-4417,103.58,2026-03-09 15:30:24,entertainment,DEV-0082,us-west,2027-01-26
TXN-003866,AC-0277,MR-2065,87.24,2026-01-02 23:58:35,utilities,DEV-0202,us-east,2026-03-21
TXN-000903,AC-0072,MR-7462,12.63,2026-01-22 11:24:10,travel,DEV-0239,us-west,2026-12-09
TXN-000353,AC-0036,MR-3499,66.11,2026-02-28 17:45:03,entertainment,DEV-0110,us-west,2026-04-22
TXN-001231,AC-0099,MR-7112,28.85,2026-02-16 14:47:56,utilities,DEV-0294,us-west,2027-02-13
TXN-003789,AC-0273,MR-6973,108.95,2026-03-28 01:56:42,food,DEV-0049,us-west,2027-01-06
TXN-002141,AC-0163,MR-7733,72.75,2026-01-19 19:42:08,travel,DEV-0025,us-west,2027-03-17
TXN-000445,AC-0041,MR-2158,96.4,2026-03-16 13:21:47,food,DEV-0106,us-west,2026-10-04
TXN-004165,AC-0298,MR-6808,68.44,2026-03-05 09:55:13,retail,DEV-0157,us-east,2026-07-22
TXN-000755,AC-0062,MR-9519,74.71,2026-01-10 00:08:56,entertainment,DEV-0001,us-west,2027-12-30
TXN-001738,AC-0135,MR-3165,96.91,2026-02-04 07:32:52,food,DEV-0164,us-east,2026-05-31
TXN-004195,AC-0299,MR-9567,90.25,2026-03-01 23:17:18,entertainment,DEV-0283,us-east,2026-08-11
TXN-000312,AC-0033,MR-9812,50.38,2026-01-29 09:40:01,utilities,DEV-0131,us-east,2026-11-11
TXN-000549,AC-0047,MR-9412,7.81,2026-01-20 14:15:26,utilities,DEV-0248,us-west,2026-07-30
TXN-002877,AC-0215,MR-5820,108.11,2026-02-25 09:12:34,retail,DEV-0029,us-west,2026-05-05
TXN-003139,AC-0232,MR-4629,68.38,2026-03-20 20:48:21,food,DEV-0052,us-east,2027-03-23
TXN-000307,AC-0032,MR-6799,48.59,2026-02-16 00:21:13,retail,DEV-0134,us-east,2027-02-26
TXN-000695,AC-0057,MR-5206,11.97,2026-02-02 19:55:27,food,DEV-0145,us-west,2026-05-02
TXN-001928,AC-0148,MR-4050,7.96,2026-03-23 13:56:33,travel,DEV-0071,us-east,2027-03-02
TXN-003335,AC-0246,MR-6067,55.77,2026-02-26 18:58:38,retail,DEV-0199,us-west,2026-09-25
TXN-000750,AC-0061,MR-3901,81.4,2026-02-08 21:42:19,utilities,DEV-0233,us-east,2026-02-19
TXN-002314,AC-0173,MR-6629,52.52,2026-01-22 19:17:36,food,DEV-0244,us-east,2027-12-12
TXN-001267,AC-0102,MR-9975,119.34,2026-02-23 19:44:35,entertainment,DEV-0238,us-west,2027-05-27
